,GAGE_ID,Porosity,GLHYMPS_Shape_Area
79411,14206950,0.09000000357627869,879020285.5289967
79414,14206950,0.15000000596046448,334117335.91658306
79415,14206950,0.1899999976158142,12326055.059349176
79419,14206950,0.2800000011920929,175092127.52656397
79427,14211010,0.09000000357627869,3539805396.6138544
79432,14211010,0.2800000011920929,327782184.64385086
79450,14211010,0.15000000596046448,111617456.73767626
79452,14211010,0.1899999976158142,359634070.77077
79461,14211010,0.2199999988079071,188770766.65737793
79553,14211010,0.009999999776482582,23849513.201010294
79711,14211400,0.09000000357627869,32750283.142371573
79715,14211400,0.1899999976158142,164167444.26715252
79717,14211499,0.09000000357627869,26096867.124998834
79719,14211499,0.1899999976158142,171022784.8349244
79724,14211499,0.15000000596046448,14867187.271249326
79725,14211500,0.09000000357627869,53155047.86962823
79727,14211500,0.1899999976158142,175861723.59451574
79729,14211500,0.15000000596046448,29923407.673135534
79736,14211500,0.2199999988079071,133833907.37844376
79740,14211550,0.09000000357627869,54119154.210556746
79741,14211550,0.1899999976158142,180488715.06308776
79745,14211550,0.2199999988079071,133833907.37844376
79746,14211550,0.15000000596046448,97170202.1710935
79759,14316495,0.09000000357627869,891428084.6933825
79761,14316495,0.2199999988079071,4615042.261683994
79771,14316500,0.09000000357627869,3555886407.971022
79772,14316500,0.2800000011920929,209935692.40230015
79777,14316500,0.2199999988079071,28511964.82285675
79782,14316500,0.1899999976158142,651757.1879103939
79783,14316500,0.009999999776482582,31288689.65954085
79900,14318000,0.1899999976158142,490278053.6866316
79901,14318000,0.2199999988079071,32963851.62073055
79902,14318000,0.09000000357627869,673217124.6408769
79904,14318000,0.009999999776482582,100448478.60438846
79955,14319500,0.2199999988079071,149306820.93234456
79956,14319500,0.09000000357627869,6103496533.088264
79965,14319500,0.2800000011920929,287858834.03539485
79970,14319500,0.009999999776482582,147674169.14404225
79993,14319500,0.1899999976158142,2580263784.717078
80109,14319500,0.11999999731779099,36729668.562707216
80254,14321000,0.09000000357627869,7966178062.940327
80255,14321000,0.1899999976158142,13770515838.105032
80260,14321000,0.2800000011920929,491706148.298949
80272,14321000,0.009999999776482582,852782011.7201381
80276,14321000,0.11999999731779099,905243830.5003551
80280,14321000,0.2199999988079071,250540884.09574544
80865,14330000,0.2199999988079071,1632907.5267270505
80866,14330000,0.2800000011920929,49188447.07489174
80868,14330000,0.09000000357627869,3382787182.520441
80869,14330000,0.009999999776482582,30067372.019853845
80936,14334700,0.2199999988079071,1683389.1328541322
80937,14334700,0.2800000011920929,143183417.99926847
80938,14334700,0.09000000357627869,2505434299.104482
80947,14334700,0.1899999976158142,16749838.087098949
80993,14337500,0.09000000357627869,1840453299.9565077
80994,14337500,0.2199999988079071,12209736.52250376
80995,14337500,0.2800000011920929,36281919.31728043
81013,14337500,0.1899999976158142,137501346.18863642
81045,14337600,0.09000000357627869,5680419041.645311
81046,14337600,0.2800000011920929,220658520.352471
81051,14337600,0.009999999776482582,42103324.78678024
81056,14337600,0.2199999988079071,31503085.257861942
81078,14337600,0.1899999976158142,140320241.78798038
81227,14337800,0.09000000357627869,1004215622.214704
81229,14337800,0.009999999776482582,24120597.045816965
81235,14337800,0.2199999988079071,9889144.091485888
81254,14337870,0.009999999776482582,2719187.6210695915
81255,14337870,0.09000000357627869,1662159458.9143105
81261,14338000,0.009999999776482582,30000848.940398015
81262,14338000,0.09000000357627869,1792179343.2814796
81276,14338000,0.2199999988079071,9889144.091485888
81302,14339000,0.2199999988079071,52864190.39903826
81303,14339000,0.009999999776482582,62721403.29178797
81304,14339000,0.09000000357627869,5787679698.577249
81314,14339000,0.2800000011920929,241470682.92199814
81374,14339000,0.1899999976158142,140320241.7879804
81538,14362000,0.009999999776482582,339083580.78816164
81539,14362000,0.2199999988079071,3636281.1430224883
81545,14362000,0.09000000357627869,480528624.1187894
81559,14362000,0.11999999731779099,730464244.7663933
81571,14362000,0.1899999976158142,484945888.0606719
81574,14366000,0.009999999776482582,656008634.0512884
81576,14366000,0.11999999731779099,770600610.1392525
81580,14366000,0.2800000011920929,71416117.4426605
81582,14366000,0.2199999988079071,3636281.143022489
81586,14366000,0.09000000357627869,916907220.6361163
81629,14366000,0.1899999976158142,487471477.10883135
81635,14369500,0.009999999776482582,769485742.6453738
81637,14369500,0.2800000011920929,79083536.70013738
81638,14369500,0.09000000357627869,1210155891.123819
81641,14369500,0.2199999988079071,66220533.91883111
81645,14369500,0.11999999731779099,826263358.9483502
81660,14369500,0.1899999976158142,487471477.10883135
81752,14372300,0.09000000357627869,8722357587.645672
81755,14372300,0.009999999776482582,2400335442.5781274
81760,14372300,0.2199999988079071,383181012.25659615
81766,14372300,0.11999999731779099,1819718665.8272452
81778,14372300,0.2800000011920929,731512651.2318567
81788,14372300,0.1899999976158142,3691744259.629781
82319,14372300,0.27000001072883606,311671967.1343275
82481,15081497,0.1899999976158142,2574053644.379212
82482,15085100,0.1899999976158142,659879678.7454821
82484,15261000,0.1899999976158142,4294614251.4243217
