mean_NSE,max_NSE,rollingonly_NSE,mean_KGE,max_KGE,min_KGE,rollingonly_KGE,best_BFI,sitenum,min_NSE
0.6660747580309823,0.3761645137388912,0.1101436275246211,0.6800323017816406,0.6953289168091916,0.6754703983285337,0.0199161666659363,0.3814070351758795,8123850,
0.6525642924545726,0.5256119611871227,0.0573677613491111,0.8600336100855268,0.7662088196770178,0.857804836752138,0.0496010160501632,0.707035175879397,8181500,
0.4743649777400843,0.4881157491652139,-0.0213911947252067,0.8138893576097299,0.7038668142818896,0.8316674281107533,0.0404889064823371,0.7351758793969849,8181800,
0.7272667899336488,0.6711730540925569,0.0277278367401415,0.7494819103725054,0.7767161289915943,0.7693051258399308,0.1507781386363531,0.5864321608040202,9302000,
0.7642481847843994,0.2973807693112192,-0.5956718497214164,0.8245701774942908,0.6688122862525274,0.5347970112048921,-0.1100041837577348,0.5422110552763819,9406000,
0.1985995782410952,0.2352227576342087,-0.3684115979175359,0.5641563961384591,0.5870934254854494,0.6755365903111592,-0.0011445372019209,0.7834170854271357,10129900,
0.4733454964182532,0.725419629467015,-0.0986302325600307,0.5670036103738397,0.7867771760128321,0.5028774689442163,0.1116964581057355,0.4256281407035176,10133800,
0.8005393704092981,0.6455373428393283,0.2332879040762998,0.798517866510843,0.7565576335806113,0.7660165567020525,0.1908306640473872,0.2567839195979899,2011400,
0.6895459433511709,0.6416041977294418,0.2540857958533917,0.748416568286566,0.7772030862529349,0.7228245027773963,0.2240253662295974,0.2809045226130653,2011500,
0.588364651430284,0.0999598843863465,0.5155248116696038,0.8020050750901002,0.6537671639963991,0.7706145779676186,0.5743029521079404,0.9,2011800,
0.8176495149728767,0.6137263577247694,0.1953968260506271,0.8458635927981365,0.7618026440245116,0.8510792808175981,0.130376224281829,0.1,2035000,
0.6782671802731339,0.4774284735509696,0.2559656013648539,0.801839880718152,0.7349371129742003,0.8090227697673469,0.281078202647715,0.4899497487437186,12116500,
0.60004395165319,-0.2005598761919762,-0.4897574187106803,0.7871777094819781,0.5922153561724668,0.6513434161454535,0.2716667520813796,0.7592964824120604,12117600,
0.7482474988939327,0.3027388127429938,-0.2132507299983936,0.8680743612896682,0.7166317691145123,0.706699017044321,0.1972679924451044,0.6346733668341709,12119000,
0.3814749304650502,-0.1361503447027412,-0.0516384819959008,0.7326029756739307,0.581450755724654,0.5779005949670497,0.4116864852143447,0.7633165829145729,12147500,
0.430951687519019,-0.2692153280204277,-0.0052562956998574,0.7088487924581011,0.4479232309612627,0.6024748359283855,0.3240739043028308,0.578391959798995,12147600,
0.5144144454725894,0.0018044199449122,-0.0749024976236625,0.7605782688587533,0.6089261305421212,0.6826319962252743,0.4609488456811036,0.8155778894472362,12148000,
0.5497389150262783,0.0736086358035676,-0.2726085458336833,0.7570188395323841,0.626985790016314,0.6215980856905188,0.3438663087722626,0.7552763819095478,12148300,
0.8003822087936209,0.7046102978494742,0.2067798758685061,0.7940065928924539,0.7754350406731995,0.8064238599023531,0.1914860266445976,0.1,1608500,
0.3329947046531543,0.1318525237227225,0.0077766724097239,0.6529011827322433,0.6251439377129087,0.6821129193201467,0.5862478396602868,0.8798994974874372,5435943,
0.2506813491951697,0.433628953197724,-0.3344499996184082,0.5875585959859522,0.6824501602703026,0.61995047581225,0.0391841754725514,0.8115577889447236,9217000,
0.3204134176652178,0.4548989836737115,-0.041150752991452766,0.7164264983606646,0.762896059446741,0.645460636920745,0.5127466719607057,0.5381909547738694,02423496,0.04067275073789345
0.20796415792185075,0.524675489044635,-0.277211937491723,0.7035991283147358,0.7945333373104866,0.5870289606417789,0.5211918573448754,0.6185929648241206,02457595,-0.3028991218357264
0.23762206646991357,0.6390077342847972,-0.2170300109659229,0.7124953698053454,0.824733058895074,0.590689223821431,0.5774936689021919,0.6346733668341709,02458450,-0.34119635528241554
0.1613167971057482,0.6576080052497731,-0.29166298681752956,0.41670937633987515,0.7482176586923108,-0.00143037243315991,0.3064600087153515,0.6226130653266332,09171100,-0.7844968319278429
0.06181126179756968,0.47890605140969256,-0.4074741635104593,0.6507608020086445,0.7658245206463205,0.5103002445993177,0.5010068987006988,0.5904522613065327,02203700,-0.5343908768649361
0.20630903688415292,0.43849186397509377,-0.2543402057108324,0.6802986324616276,0.7562470072632986,0.5948039922209778,0.5099889764474959,0.6306532663316583,02207120,-0.1577388415235923
