COMID,siteID,WellWaterDepth_m,NearestFlowlineDistance_m,NearStreamPtNED30mElv_masl,BankHeight_m,WellDepth_m,Width_m,latitude,longitude,Date,WellNED30mElv_masl,bank_corrected_head_difference_m
13813058, 5193702, 28.35, 331.07, 707.32, 0.43, 70.71, 6.71, 36.238455, -99.911058, 1964.3889, 714.12, -21.12
13813036, 5193703, 17.53, 310.90, 695.22, 0.53, 64.62, 7.22, 36.241122, -99.878598, 1966.2194, 699.16, -13.06
13813350, 5193704, 13.26, 28.01, 688.94, 0.46, 70.10, 6.55, 36.248773, -99.816833, 1977.7778, 688.75, -12.99
13813360, 1048325, 2.96, 52.85, 687.57, 0.74, 54.86, 10.64, 36.235465, -99.744236, 1977.6500, 688.89, -0.90
13813062, 5193700, 6.13, 143.03, 689.02, 0.87, 29.26, 89.70, 36.235736, -99.894089, 1954.2611, 691.11, -3.17
389626, 5193919, 8.87, 887.96, 548.62, 0.83, 16.15, 20.54, 36.258213, -99.120982, -1.0000, 550.04, -6.62
389622, 5194164, 3.63, 295.93, 566.53, 0.54, 36.58, 8.05, 36.253469, -99.185157, -1.0000, 567.06, -2.56
389624, 5195364, 5.73, 588.24, 553.53, 0.69, 23.62, 8.47, 36.254117, -99.143041, -1.0000, 556.04, -2.53
13813088, 1048176, 13.24, 260.04, 695.10, 0.74, 74.68, 8.77, 36.227452, -99.798419, 1978.4583, 703.99, -3.61
20972614, 5193647, 5.92, 257.34, 225.81, 0.82, 88.39, 3.40, 36.284373, -96.576058, 1907.0028, 231.93, 1.02
389112, 1048271, 8.59, 474.49, 539.55, 0.50, 42.67, 6.67, 36.233827, -99.076857, 1985.1694, 539.74, -7.90
249642, 5194844, 4.86, 888.12, 350.40, 2.75, 15.24, 169.00, 36.245103, -98.290397, 2008.0194, 354.84, 2.33
249642, 5194845, 4.86, 888.12, 350.40, 2.75, 15.24, 169.00, 36.245103, -98.290397, 2008.0194, 354.84, 2.33
13813170, 5194905, 17.72, 318.03, 705.78, 0.66, 48.77, 8.24, 36.203193, -99.903450, 2008.9111, 715.79, -7.05
849167, 5193939, 9.45, 60.04, 219.19, 0.67, 24.38, 7.70, 36.255835, -96.143807, 1907.0028, 219.85, -8.12
20973018, 5194300, 13.49, 574.71, 269.06, 0.48, 30.48, 5.42, 36.261950, -96.454194, 1992.7667, 280.58, -1.49
389622, 5194517, 5.84, 191.31, 588.24, 0.54, 48.77, 8.05, 36.217834, -99.203070, 2002.1806, 593.30, -0.24
389618, 5195250, 3.09, 627.02, 625.38, 0.95, 21.34, 10.43, 36.218137, -99.346700, 2012.5917, 642.35, 14.83
249624, 5193876, 2.44, 963.51, 357.81, 1.00, 16.15, 0.01, 36.232971, -98.192478, 2001.2667, 359.19, -0.06
13813372, 5193918, 41.48, 450.86, 738.12, 0.85, 43.89, 9.64, 36.196398, -99.579629, -1.0000, 750.81, -27.94
13813202, 5194132, 15.96, 412.27, 729.27, 0.55, 36.58, 8.60, 36.187695, -99.685291, 1990.7528, 739.60, -5.08
249624, 5195420, 3.51, 294.47, 356.82, 1.00, 16.76, 0.01, 36.232338, -98.209902, 2014.0278, 357.68, -1.65
249624, 5193875, 4.27, 724.66, 346.90, 1.00, 16.46, 0.01, 36.217636, -98.220596, -1.0000, 353.17, 3.00
389224, 5194247, 3.14, 708.83, 573.37, 0.46, 54.86, 8.74, 36.200909, -99.100289, -1.0000, 570.31, -5.74
13813262, 1048329, 38.36, 370.86, 749.54, 0.59, 86.26, 8.03, 36.166373, -99.724073, 1972.0583, 753.63, -33.68
389194, 5193618, 9.51, 563.82, 661.34, 0.67, 28.96, 9.00, 36.176414, -99.330000, 1989.4694, 668.32, -1.86
13813254, 5193692, 57.70, 384.31, 758.27, 0.39, 88.39, 7.70, 36.161155, -99.920665, 1907.0028, 760.00, -55.58
389202, 5194792, 7.74, 148.61, 601.27, 0.49, 50.29, 6.47, 36.181597, -99.203070, 2006.9111, 604.56, -3.96
13813258, 1048244, 44.12, 622.61, 748.49, 0.46, 83.21, 6.49, 36.157885, -99.767011, 1979.1944, 749.03, -43.12
13813278, 5193694, 51.25, 19.08, 768.69, 0.55, 88.39, 6.89, 36.147808, -99.976153, 1907.0028, 769.43, -49.96
493184, 5193743, 34.40, 407.82, 300.62, 0.48, 88.39, 5.85, 36.209812, -96.587695, 1987.5194, 301.49, -33.05
493096, 5193991, 7.83, 107.07, 252.61, 0.41, 42.67, 5.88, 36.215150, -96.489036, 1985.9917, 254.22, -5.81
389824, 5194846, 12.72, 783.61, 524.50, 0.84, 42.67, 20.07, 36.174870, -98.992405, 2007.7528, 544.75, 8.37
5262090, 5193680, 22.56, 565.38, 735.12, 0.50, 56.39, 6.15, 36.134144, -99.800441, 1976.8583, 744.52, -12.66
21772951, 5193888, 11.04, 829.08, 182.95, 0.72, 24.38, 0.74, 36.191919, -95.213133, 1907.0028, 206.60, 13.33
494084, 5194010, 34.26, 971.21, 247.03, 0.58, 49.38, 6.12, 36.203179, -96.477596, 1989.8500, 281.46, 0.75
389294, 5194246, 9.29, 336.67, 544.51, 0.49, 48.77, 6.22, 36.160205, -99.042949, -1.0000, 551.22, -2.09
5261994, 1048245, 45.40, 334.22, 743.22, 0.45, 85.34, 7.24, 36.133701, -99.772645, 1977.6583, 746.89, -41.28
5262846, 1048405, 9.38, 342.91, 692.27, 0.75, 36.58, 7.69, 36.135717, -99.505266, 1985.8639, 698.66, -2.24
389344, 5193685, 18.49, 513.73, 640.74, 0.37, 25.91, 7.58, 36.145401, -99.231606, 1907.0028, 643.95, -14.91
941100056, 5195175, 3.49, 614.52, 505.67, 2.76, 17.68, 582.34, 36.154908, -98.852274, 1980.0028, 509.33, 2.93
249264, 5195537, 1.56, 450.38, 341.46, 1.01, 9.60, 40.81, 36.171885, -98.210604, 2000.0028, 343.14, 1.13
5261990, 5193679, 30.36, 621.59, 720.20, 0.51, 62.48, 6.44, 36.121326, -99.811394, 1971.2944, 729.20, -20.85
389856, 5194284, 5.00, 40.77, 530.33, 0.69, 30.48, 23.41, 36.143393, -98.938910, 1994.6389, 532.98, -1.66
390118, 5195174, 3.94, 828.34, 496.34, 2.77, 13.72, 26.60, 36.139222, -98.725524, 1950.0028, 499.15, 1.65
5262132, 1048149, 7.17, 198.43, 698.45, 0.73, 38.10, 7.79, 36.105151, -99.834471, 1977.4111, 701.66, -3.23
491906, 1048442, 3.41, 10.91, 308.39, 0.52, 13.72, 6.01, 36.158273, -97.353124, 1907.0028, 308.49, -2.79
5262122, 5193677, 25.54, 343.34, 704.77, 0.64, 53.04, 7.46, 36.100979, -99.808014, 1974.7889, 720.08, -9.59
5262080, 5193687, 20.44, 305.78, 712.81, 0.51, 44.20, 6.28, 36.100171, -99.872140, 1907.0028, 719.86, -12.88
389856, 5194130, 13.64, 174.80, 542.19, 0.69, 60.96, 23.41, 36.126571, -98.951214, 1987.7306, 552.54, -2.60
5262082, 5194569, 12.51, 138.50, 700.00, 0.65, 28.96, 7.16, 36.099255, -99.856424, 2002.9361, 708.59, -3.27
5262112, 5194678, 25.47, 548.94, 731.70, 0.37, 65.53, 8.47, 36.107099, -99.767082, 2005.3972, 730.75, -26.05
389872, 5195248, 7.35, 109.00, 524.69, 0.54, 56.39, 5.99, 36.126306, -98.800998, 1980.0028, 530.73, -0.77
389646, 5195298, 8.33, 134.63, 611.85, 0.57, 14.94, 8.04, 36.120563, -99.240303, 1960.0028, 619.08, -0.53
5262158, 5193675, 2.36, 10.95, 699.02, 0.68, 19.81, 7.52, 36.088794, -99.940388, 1979.1167, 698.75, -1.95
389866, 5194129, 9.42, 299.56, 536.95, 0.52, 39.62, 8.14, 36.122861, -98.884883, 1978.8056, 545.09, -0.76
368647, 5194479, 18.38, 562.79, 215.68, 0.56, 22.86, 8.72, 36.156419, -96.211889, 1999.9972, 229.07, -4.43
5262088, 5195297, 25.74, 566.15, 646.06, 0.52, 54.86, 8.13, 36.105335, -99.323220, 1980.0028, 666.39, -4.89
390144, 5194104, 3.76, 454.24, 508.84, 0.61, 48.77, 15.16, 36.116985, -98.706848, 1984.4556, 513.15, 1.16
5262126, 5195374, 11.56, 323.88, 694.40, 0.69, 28.35, 7.95, 36.087478, -99.858195, 2012.5167, 702.07, -3.20
5262142, 5193674, 37.57, 776.94, 708.53, 0.53, 65.53, 6.43, 36.074363, -99.958130, 1979.0278, 732.42, -13.15
368649, 5194951, 9.57, 116.49, 202.48, 0.49, 12.19, 6.53, 36.144337, -96.238101, 2009.7222, 204.05, -7.51
389426, 5195099, 15.50, 168.45, 597.28, 0.46, 78.33, 6.34, 36.095604, -99.137108, 1980.0028, 609.01, -3.31
5262164, 5195411, 29.98, 231.39, 665.25, 0.48, 45.72, 6.39, 36.096962, -99.324728, 1980.0028, 664.97, -29.78
493508, 1048441, 1.89, 261.37, 257.87, 0.86, 14.94, 23.58, 36.122306, -96.871890, 1934.0028, 269.71, 10.81
389896, 5193672, 8.35, 40.06, 520.35, 0.56, 57.91, 8.02, 36.095902, -98.674247, 1907.0028, 524.22, -3.92
389862, 5194733, 25.34, 517.15, 573.01, 0.46, 60.96, 7.81, 36.098348, -98.899631, 2006.5528, 595.29, -2.60
249674, 5194325, 11.64, 468.73, 497.51, 0.52, 17.98, 5.13, 36.094589, -98.511101, 1993.8611, 502.84, -5.79
389878, 5195114, 14.84, 655.03, 580.29, 0.48, 42.67, 7.52, 36.087879, -98.847132, 2008.0028, 584.99, -9.66
389892, 5194060, 5.72, 657.37, 542.96, 0.55, 73.15, 8.14, 36.071699, -98.690741, 1984.1056, 553.08, 4.95
389900, 5194116, 4.31, 190.60, 541.91, 0.56, 83.82, 8.09, 36.075810, -98.705089, 1985.0889, 547.37, 1.71
389896, 5194117, 6.71, 337.02, 544.69, 0.56, 22.86, 8.02, 36.072814, -98.683552, 1984.7639, 547.37, -3.47
494142, 5194798, 37.94, 628.24, 224.69, 0.70, 50.29, 0.46, 36.098320, -96.531926, 2006.2361, 262.78, 0.85
5262406, 5195160, 15.32, 112.67, 676.35, 0.44, 36.58, 7.01, 36.052617, -99.474899, 2011.6306, 678.27, -12.96
5262324, 5195201, 36.38, 124.46, 564.88, 0.40, 67.06, 6.72, 36.064526, -99.019397, 1980.0028, 585.12, -15.74
389476, 5195291, 28.40, 174.32, 587.45, 0.57, 73.15, 6.73, 36.071220, -99.033869, 1980.0028, 596.00, -19.28
5262348, 5195097, 15.66, 73.94, 529.99, 0.53, 54.86, 6.69, 36.049081, -99.014285, 1980.0028, 531.38, -13.74
5263070, 5195301, 9.55, 420.73, 530.40, 0.63, 23.47, 11.05, 36.056239, -98.885916, -1.0000, 543.90, 4.58
5262440, 5195375, 42.62, 284.18, 557.22, 0.39, 79.25, 13.08, 36.051694, -99.031815, 1980.0028, 578.74, -20.71
5263070, 5195384, 6.10, 134.72, 531.24, 0.63, 28.96, 11.05, 36.056009, -98.881650, -1.0000, 537.68, 0.97
5262524, 1048396, 3.13, 53.71, 641.98, 0.41, 27.74, 11.44, 36.020397, -99.838328, 1967.1694, 641.96, -2.74
389538, 5195020, 18.52, 192.61, 627.93, 0.39, 45.72, 7.22, 36.044941, -99.153505, 1980.0028, 636.40, -9.66
251490, 5193832, 2.38, 553.25, 353.45, 0.57, 13.72, 5.87, 36.061614, -97.832020, 1907.0028, 355.02, -0.24
493652, 5194418, 35.68, 357.65, 264.45, 0.39, 77.72, 6.72, 36.075269, -96.644470, 1996.9472, 273.12, -26.62
941090019, 5194075, 12.06, 168.29, 499.63, 0.73, 16.76, 9.91, 36.032423, -98.915769, 1985.2611, 509.00, -1.96
5262668, 5194113, 3.91, 234.63, 567.39, 0.86, 14.33, 61.95, 36.023973, -99.294663, 1968.4111, 571.66, 1.22
368133, 5194916, 7.13, 604.27, 189.75, 0.74, 10.67, 24.46, 36.068096, -95.971148, 2009.2944, 191.44, -4.70
368133, 5194917, 7.13, 604.27, 189.75, 0.74, 10.67, 24.46, 36.068096, -95.971148, 2009.2944, 191.44, -4.70
5262582, 5195378, 3.51, 669.60, 564.25, 3.08, 17.07, 86.76, 36.018677, -99.368741, 2011.2389, 567.14, 2.46
494156, 1048440, 4.97, 386.42, 237.30, 0.58, 12.80, 7.29, 36.058915, -96.750510, 2001.2667, 240.40, -1.29
5263098, 5194096, 16.50, 827.56, 533.44, 0.61, 45.72, 12.17, 36.014373, -98.970640, 1988.5361, 553.81, 4.48
5262668, 5194218, 5.42, 430.85, 565.89, 0.86, 23.77, 61.95, 36.011504, -99.296136, 1969.9389, 565.90, -4.55
367983, 5193686, 5.94, 56.64, 189.53, 0.54, 7.01, 5.61, 36.049205, -95.960982, 2001.2278, 189.52, -5.41
5263076, 5195332, 24.70, 721.07, 539.14, 0.67, 48.77, 8.29, 36.016427, -98.785404, 2011.3861, 560.97, -2.20
398898, 5193609, 8.21, 367.59, 339.95, 0.32, 25.91, 4.48, 36.032282, -94.580408, 1907.0028, 349.37, 1.53
493808, 5194506, 3.35, 89.82, 246.31, 0.52, 24.99, 5.27, 36.041021, -96.496064, 2001.3778, 249.58, 0.44
5264122, 5193593, 15.71, 789.23, 601.37, 0.52, 34.14, 12.23, 35.980721, -99.465428, 1963.5861, 597.45, -19.11
21771629, 5193605, 16.19, 606.95, 287.11, 0.30, 47.24, 4.77, 36.032375, -94.991604, 1907.0028, 299.87, -3.13
252088, 5194780, 17.19, 943.40, 461.53, 0.49, 24.38, 5.70, 36.006869, -98.475783, 2006.7278, 501.63, 23.40
252088, 5194781, 17.19, 943.40, 461.53, 0.49, 24.38, 5.70, 36.006869, -98.475783, 2006.7278, 501.63, 23.40
5265494, 5194988, 25.19, 552.33, 531.11, 0.43, 81.99, 6.21, 35.993950, -98.893660, 1982.0028, 547.19, -8.68
5265494, 5194076, 13.26, 25.21, 531.86, 0.43, 82.30, 6.21, 35.989776, -98.890063, 1980.0139, 531.31, -13.38
5265500, 5194084, 12.90, 592.41, 500.16, 0.66, 25.91, 8.83, 35.985907, -98.823481, 1984.7833, 512.80, 0.40
368005, 5194106, 9.05, 918.63, 187.17, 0.62, 35.97, 14.89, 36.014687, -95.930016, 1990.5778, 218.38, 22.78
492478, 5193758, 16.15, 335.96, 262.17, 0.74, 64.62, 8.61, 36.007974, -97.015181, 1989.3500, 284.72, 7.14
492480, 5193759, 15.85, 261.12, 290.60, 0.42, 30.48, 6.04, 36.006167, -97.030691, 1986.4528, 299.32, -6.71
399052, 5193962, 10.06, 530.49, 340.84, 0.42, 28.96, 4.92, 36.001875, -94.558818, 1907.0028, 349.70, -0.78
492516, 5194321, 16.92, 149.85, 261.68, 0.75, 73.15, 10.12, 36.006167, -97.010713, 1995.4389, 274.42, -3.43
494838, 1048439, 9.31, 973.46, 268.33, 0.58, 17.07, 0.02, 35.989914, -97.044222, 1907.0028, 278.16, 1.10
400024, 5193961, 3.43, 342.88, 338.08, 0.37, 12.80, 4.41, 35.987426, -94.554324, 1907.0028, 342.04, 0.90
369539, 5194957, 5.87, 252.11, 191.99, 0.52, 10.97, 5.12, 35.996744, -95.874856, 2010.3694, 195.55, -1.79
496158, 5194963, 17.71, 76.16, 249.67, 0.53, 36.58, 5.74, 35.991931, -96.643406, 2010.0611, 251.15, -15.70
390676, 5195013, 14.33, 951.29, 500.01, 0.69, 18.90, 6.79, 35.971865, -98.610630, -1.0000, 515.68, 2.03
6024298, 5195300, 11.50, 50.55, 487.91, 3.09, 20.73, 94.25, 35.960473, -98.826505, -1.0000, 487.91, -8.41
21773511, 5193604, 3.96, 321.26, 206.66, 0.36, 19.81, 4.58, 35.987906, -95.186541, 1907.0028, 216.28, 6.02
370749, 5193819, 1.01, 297.45, 186.36, 0.67, 11.28, 29.07, 35.987242, -95.898751, 2001.2667, 186.12, -0.58
496088, 5193943, 7.62, 328.67, 264.00, 0.41, 17.07, 6.86, 35.986798, -96.927467, 1907.0028, 266.06, -5.15
496138, 5194461, 28.97, 445.13, 245.93, 0.51, 36.58, 7.33, 35.984399, -96.653081, 1998.7694, 268.46, -5.93
5264416, 5194946, 16.08, 687.07, 677.14, 0.69, 42.67, 7.98, 35.926410, -99.717309, 2010.1167, 685.51, -7.02
390618, 5195039, 3.20, 13.88, 493.92, 0.70, 23.77, 6.54, 35.959294, -98.606867, -1.0000, 494.20, -2.22
5265716, 5195307, 17.25, 719.67, 561.01, 0.59, 39.32, 6.99, 35.957790, -98.761821, 1901.0028, 564.29, -13.38
5264434, 1048344, 10.91, 24.13, 679.32, 0.47, 30.78, 6.13, 35.909890, -99.897621, 1984.2972, 679.47, -10.29
5264544, 1048454, 5.71, 67.56, 656.16, 0.59, 38.71, 7.74, 35.908449, -99.839950, 1907.0028, 662.68, 1.39
369607, 5193741, 13.44, 686.13, 177.53, 0.91, 23.47, 41.11, 35.969065, -95.833888, 1984.6417, 203.18, 13.12
253580, 5193796, 5.76, 114.64, 318.88, 0.66, 13.72, 6.59, 35.957152, -97.720851, 1907.0028, 323.30, -0.68
255558, 5193797, 4.60, 317.73, 309.60, 2.80, 10.06, 157.44, 35.958149, -97.913809, 1907.0028, 310.76, -0.64
253584, 5193826, 1.68, 580.35, 310.58, 0.84, 9.14, 7.41, 35.963907, -97.892024, 2001.2667, 312.07, 0.65
253584, 5193827, 3.03, 251.63, 310.48, 0.84, 12.19, 7.41, 35.962892, -97.909018, 1973.3778, 311.36, -1.31
495228, 5193941, 4.57, 372.54, 262.00, 3.24, 19.81, 208.93, 35.970709, -97.229041, 1974.4194, 265.37, 2.04
400196, 5193960, 16.10, 184.16, 343.86, 0.45, 42.67, 6.25, 35.961634, -94.546560, 1907.0028, 355.49, -4.02
5264388, 5194052, 10.28, 67.83, 562.13, 0.54, 28.96, 5.67, 35.928211, -99.274403, 1982.0583, 562.78, -9.09
372513, 5194438, 38.54, 429.29, 261.06, 0.40, 85.34, 5.13, 35.976452, -96.442085, 1998.2361, 280.97, -18.23
5264412, 5194447, 16.16, 266.21, 623.05, 0.42, 99.06, 5.96, 35.929164, -99.126347, 1997.9722, 623.82, -14.97
5264328, 5194965, 20.66, 826.93, 654.75, 0.50, 45.72, 6.03, 35.920601, -99.485346, 2010.3472, 662.50, -12.41
390708, 5195228, 2.23, 571.49, 463.20, 2.77, 8.23, 491.59, 35.943968, -98.532976, 2014.4917, 466.29, 3.64
941050029, 5193795, 0.69, 493.48, 310.18, 0.85, 9.14, 7.62, 35.951135, -97.889668, 1907.0028, 310.28, 0.26
941050045, 5193873, 3.78, 72.20, 274.52, 0.59, 10.36, 5.78, 35.956438, -97.423598, 2001.2667, 274.66, -3.05
5265826, 5194217, 21.65, 363.57, 566.89, 0.62, 91.44, 7.09, 35.930721, -98.686738, 1979.6833, 574.36, -13.56
370749, 5194375, 4.72, 380.84, 183.00, 0.67, 12.19, 29.07, 35.964806, -95.863110, 1995.4611, 183.82, -3.23
496594, 5194568, 25.87, 1020.30, 251.96, 3.24, 51.21, 178.42, 35.957415, -96.929524, 2004.3083, 280.86, 6.27
5265716, 5195285, 9.63, 346.57, 523.87, 0.59, 39.62, 6.99, 35.934270, -98.770651, 1901.0028, 544.89, 11.98
371527, 5194542, 5.53, 371.58, 176.12, 3.96, 7.92, 365.67, 35.951004, -95.813783, 2002.8361, 179.34, 1.65
390772, 5194970, 11.22, 423.05, 515.34, 0.58, 41.15, 6.46, 35.927153, -98.599981, 2010.5361, 520.34, -5.64
5265202, 5195042, 1.45, 353.29, 523.27, 3.08, 12.19, 68.47, 35.913328, -99.052086, 2012.0417, 523.69, 2.05
5264520, 5195247, 11.94, 478.93, 641.80, 0.68, 36.58, 8.13, 35.895337, -99.730523, 2012.5861, 661.24, 8.18
494914, 5193868, 8.12, 173.39, 268.07, 0.41, 24.38, 5.79, 35.928592, -97.097158, 1907.0028, 272.20, -3.58
5265798, 5194508, 13.26, 174.50, 503.25, 0.63, 45.11, 10.36, 35.901148, -98.833408, 2000.7583, 516.61, 0.73
5264540, 5194834, 5.86, 309.98, 549.27, 0.54, 27.13, 6.31, 35.895080, -99.257637, 2007.5694, 550.72, -3.87
5264542, 5194977, 3.11, 237.86, 593.07, 0.63, 25.91, 17.15, 35.887393, -99.559123, 2010.6694, 592.41, -3.14
390858, 5195317, 5.43, 530.83, 468.47, 0.66, 18.29, 17.72, 35.905943, -98.512153, 2011.3667, 469.51, -3.73
5265256, 1048345, 9.83, 920.10, 594.68, 3.07, 25.91, 59.45, 35.869104, -99.575439, 1967.1417, 605.14, 3.70
390772, 5193691, 33.34, 672.92, 563.51, 0.58, 91.44, 6.46, 35.898224, -98.654567, 1907.0028, 573.93, -22.34
253780, 5193871, 9.02, 238.27, 310.25, 0.63, 17.37, 6.97, 35.913051, -97.612214, 1907.0028, 318.71, 0.07
253780, 5193872, 2.62, 78.47, 310.69, 0.63, 10.36, 6.97, 35.913259, -97.614388, 1907.0028, 312.78, 0.10
5265902, 5194422, 24.73, 365.18, 522.07, 0.69, 51.82, 6.60, 35.893415, -98.709020, 1997.0972, 545.59, -0.52
371477, 5194706, 4.82, 555.11, 172.31, 3.96, 9.14, 567.57, 35.928241, -95.773575, 2005.7500, 176.90, 3.73
5265272, 5195141, 6.83, 705.40, 609.89, 3.07, 21.34, 67.91, 35.863535, -99.704807, 2011.3028, 609.87, -3.78
5266782, 5195148, 19.62, 631.99, 511.92, 0.73, 56.08, 9.53, 35.895057, -98.750951, 1979.0028, 530.25, -0.56
496376, 5194011, 31.56, 256.33, 273.68, 0.45, 70.10, 5.51, 35.912492, -96.672381, 1987.6750, 279.81, -24.98
5264668, 5194793, 30.53, 641.57, 607.67, 0.40, 48.77, 7.01, 35.875603, -99.255342, 2006.8389, 605.90, -31.90
5265870, 5195439, 13.99, 470.67, 567.88, 0.62, 58.28, 7.02, 35.876701, -98.946296, -1.0000, 586.79, 5.54
3140650, 5194280, 27.24, 104.00, 728.30, 0.65, 40.54, 7.70, 35.845261, -99.878281, 1991.4194, 728.77, -26.12
391370, 5194976, 4.49, 172.14, 460.86, 0.75, 12.80, 14.36, 35.882949, -98.488394, 2010.7306, 461.40, -3.20
400646, 5193603, 8.75, 750.50, 224.28, 0.54, 16.46, 7.52, 35.901117, -94.986393, 1907.0028, 234.89, 2.40
253804, 5193869, 8.81, 904.93, 297.54, 0.75, 22.86, 6.82, 35.887275, -97.652839, 1907.0028, 306.31, 0.71
390858, 5195171, 21.05, 239.73, 511.18, 0.66, 60.96, 17.72, 35.872102, -98.574022, 2011.4750, 532.80, 1.23
390858, 5195172, 20.93, 243.82, 511.18, 0.66, 60.96, 17.72, 35.872133, -98.574048, 2011.4778, 533.05, 1.60
5265344, 5195407, 3.65, 316.74, 600.82, 0.74, 24.38, 17.71, 35.853198, -99.613208, 2012.6500, 603.53, -0.20
5264900, 1048383, 3.46, 22.31, 616.21, 0.47, 18.29, 6.43, 35.830325, -99.646771, 1985.0778, 617.92, -1.28
535079, 5194349, 33.86, 311.37, 267.19, 0.51, 60.96, 5.19, 35.889875, -96.369115, -1.0000, 275.70, -24.84
5265936, 5194784, 7.74, 848.30, 481.72, 0.82, 19.81, 10.87, 35.862844, -98.746895, 2006.7306, 488.97, 0.33
5264892, 5194887, 12.95, 22.65, 697.97, 0.44, 27.43, 7.52, 35.825771, -99.782026, 2008.5056, 697.91, -12.57
253766, 5194892, 24.45, 860.13, 307.25, 0.59, 73.15, 6.50, 35.882708, -97.370912, 2008.4333, 335.54, 4.44
3140578, 5195057, 17.83, 155.21, 710.72, 0.62, 54.86, 7.90, 35.823362, -99.925028, 2011.9556, 720.68, -7.25
3140578, 5195058, 17.83, 155.21, 710.72, 0.62, 54.86, 7.90, 35.823362, -99.925028, 2011.9556, 720.68, -7.25
678419, 5195392, 14.65, 224.51, 573.25, 0.44, 72.85, 6.41, 35.841870, -99.177777, 2010.0028, 585.57, -1.89
842174, 5193820, 1.95, 410.85, 156.07, 2.55, 10.36, 214.91, 35.871210, -95.376230, 2001.2667, 158.78, 3.31
255064, 5193849, 16.89, 727.53, 329.74, 0.49, 67.06, 5.97, 35.867362, -97.352566, 1985.5528, 357.42, 11.28
3140634, 5194156, 32.76, 697.53, 721.58, 0.43, 52.43, 7.34, 35.810879, -99.850573, 1990.3944, 730.20, -23.71
679053, 5194253, 16.58, 641.18, 558.64, 0.47, 84.73, 5.85, 35.826801, -99.077822, -1.0000, 578.48, 3.73
3140634, 5194411, 38.53, 616.20, 721.58, 0.43, 54.86, 7.34, 35.810178, -99.849432, 1988.6111, 732.50, -27.18
535225, 5194515, 14.59, 265.36, 258.74, 0.79, 48.77, 15.35, 35.864483, -96.537538, 2002.3111, 271.33, -1.21
3140588, 5195007, 7.46, 103.43, 572.65, 0.68, 53.95, 8.04, 35.816040, -99.353952, -1.0000, 582.87, 3.44
5266020, 5195106, 16.06, 887.93, 545.64, 0.69, 76.50, 7.40, 35.830470, -98.917295, -1.0000, 573.55, 12.54
679053, 5195395, 15.97, 642.05, 558.64, 0.47, 82.91, 5.85, 35.826820, -99.077840, 1908.0028, 578.56, 4.42
5264938, 1048113, 36.28, 422.10, 694.19, 0.43, 75.29, 7.55, 35.794294, -99.690484, 1984.4556, 714.27, -15.77
5264934, 1048114, 31.51, 445.92, 705.26, 0.44, 52.73, 7.12, 35.794292, -99.693075, 1983.9194, 710.49, -25.84
3140704, 1048283, 38.56, 340.70, 715.45, 0.42, 45.72, 7.69, 35.791409, -99.853801, 1989.5556, 725.61, -27.98
535213, 5193760, 42.95, 143.57, 260.93, 0.36, 71.63, 5.68, 35.858781, -96.411934, 1986.5639, 274.80, -28.72
532187, 5194708, 17.79, 424.88, 315.93, 0.45, 36.58, 5.42, 35.851850, -97.122450, 2006.1111, 330.74, -2.53
253988, 5194924, 11.24, 111.01, 322.51, 0.50, 34.75, 5.74, 35.841479, -97.496564, 1901.0028, 328.87, -4.38
253938, 5194401, 9.57, 524.24, 329.22, 0.47, 39.62, 5.55, 35.839241, -97.504225, 1997.5861, 336.57, -1.75
535423, 5194379, 5.61, 211.68, 238.41, 0.47, 62.79, 5.08, 35.828561, -96.411903, -1.0000, 240.54, -3.01
3140748, 5194465, 28.53, 514.67, 705.12, 0.41, 54.56, 8.21, 35.778988, -99.696483, 1998.5389, 706.44, -26.80
5266044, 5194576, 41.32, 610.17, 508.69, 0.72, 79.25, 7.43, 35.802892, -98.816521, 2003.5306, 559.69, 10.40
496526, 5194801, 9.31, 17.83, 294.55, 0.43, 48.77, 5.87, 35.832485, -96.999436, 2006.9556, 295.38, -8.05
3140774, 5194811, 5.24, 46.48, 676.71, 0.50, 40.23, 7.29, 35.779059, -99.681715, 2007.2500, 679.29, -2.16
3140838, 5195369, 25.98, 842.54, 694.88, 0.49, 60.96, 7.90, 35.770294, -99.693782, 2012.4167, 701.23, -19.14
3142404, 1048152, 1.98, 92.31, 652.93, 1.51, 31.09, 92.94, 35.755235, -99.855126, 1978.2889, 652.51, -0.89
3142406, 1048153, 1.40, 251.90, 646.24, 1.51, 49.68, 91.09, 35.751007, -99.847451, 1977.1944, 646.94, 0.81
678991, 5194389, 18.53, 209.89, 589.69, 0.50, 31.70, 6.48, 35.770976, -99.252612, 1996.8333, 598.04, -9.68
3142378, 5194404, 30.28, 577.98, 704.09, 0.46, 37.19, 7.61, 35.754082, -99.762109, 1996.8556, 717.07, -16.84
370033, 5194540, 12.50, 98.03, 171.77, 0.44, 16.76, 4.98, 35.818440, -95.595240, 2002.7722, 181.15, -2.68
535505, 5194911, 15.87, 352.69, 244.12, 0.42, 85.34, 12.15, 35.818842, -96.445013, 2008.9194, 257.34, -2.23
678571, 5195095, 9.99, 167.12, 541.80, 0.63, 50.29, 7.50, 35.782410, -99.124050, 1908.0028, 549.44, -1.72
5266056, 5195230, 17.14, 345.06, 519.66, 0.54, 35.05, 5.66, 35.797140, -98.571170, 1975.0028, 538.93, 2.67
